accX,accY,accZ,gyrX,gyrY,gyrZ,annotation
0.7322037816047668,-8.283952713012695,5.505885124206543,-0.5534276366233826,-0.5216635465621948,-0.100178949534893,#
0.3397807776927948,-10.956734657287598,6.4079790115356445,-1.0274450778961182,-0.4703523814678192,-0.0989572554826736,#
-0.3541377484798431,-11.00459098815918,3.682554006576538,-0.5974085927009583,-0.4019374847412109,-0.3359659910202026,#
-0.5862415432929993,-9.992427825927734,3.292524099349976,1.2387982606887815,-0.0916270837187767,-0.4056025743484497,#
-1.3160523176193235,-8.161917686462402,2.5459630489349365,1.786117434501648,0.3603998720645904,-0.2137965410947799,#
-1.6247265338897705,-9.561718940734863,2.3497519493103027,1.237576603889465,1.200925588607788,0.2235700935125351,#
-1.6247265338897705,-9.561718940734863,2.3497519493103027,0.0500894747674465,1.054322361946106,-0.31641885638237,#
-0.763310432434082,-11.480762481689451,1.5481561422348022,-0.3762818872928619,0.9284878373146056,-0.5424323678016663,#
-0.3062812983989715,-10.439885139465332,1.6127625703811646,-0.3249707520008087,1.0054545402526855,-0.411711037158966,#
-0.8374879360198975,-9.509077072143556,1.6175479888916016,-0.0476460866630077,1.1716049909591677,-0.3200839459896087,#
-1.00259268283844,-9.4061861038208,1.5792629718780518,0.5754181146621704,1.266897201538086,-0.4092676639556885,#
-1.00259268283844,-9.4061861038208,1.5792629718780518,0.4092676639556885,1.2033690214157104,-0.1856975704431533,#
-1.241874933242798,-10.305886268615724,1.8544375896453855,0.1026223376393318,1.2033690214157104,-0.1148392781615257,#
-1.043270707130432,-10.928021430969238,1.730010747909546,-0.2858764827251434,1.2363548278808594,-0.1954711079597473,#
-0.7322037816047668,-10.652846336364746,1.7371891736984253,-0.152711808681488,1.2705622911453247,-0.2394521236419677,#
-0.7704889178276062,-9.346364974975586,1.0791629552841189,0.0048867780715227,1.2864443063735962,-0.261442631483078,#
-0.7704889178276062,-9.346364974975586,1.0791629552841189,0.3555130958557129,1.450151443481445,-0.3286358118057251,#
-0.8087739944458008,-9.506684303283691,0.9092726111412048,0.605960488319397,1.5796509981155396,-0.3249707520008087,#
-0.6245267391204834,-10.198209762573242,2.5746772289276123,0.7256865501403809,1.7848955392837524,-0.128277912735939,#
-0.4905286431312561,-10.990234375,2.84506630897522,0.2846547961235046,1.9840317964553835,-0.0427593067288398,#
-0.3924228847026825,-10.54516887664795,2.885744333267212,0.3249707520008087,2.0438947677612305,-0.130721315741539,#
-0.1316052377223968,-9.454042434692385,2.502892255783081,0.4776825606822967,2.1575124263763428,-0.2626643180847168,#
-0.1316052377223968,-9.454042434692385,2.502892255783081,0.6084038615226746,2.18438982963562,-0.2761029601097107,#
0.2727817595005035,-9.14297580718994,0.064606212079525,0.6279509663581848,2.20760178565979,-0.2699944972991943,#
0.6915256977081299,-11.298907279968262,1.5314064025878906,0.7525637745857239,2.4055163860321045,-0.1026223376393318,#
0.5264209508895874,-12.179466247558594,3.565305471420288,0.5851916074752808,2.98582124710083,0.0293206684291362,#
0.6747759580612183,-10.695917129516602,3.7639100551605225,0.6022953391075134,3.1519718170166016,-0.0733016654849052,#
0.6747759580612183,-10.695917129516602,3.7639100551605225,1.0188932418823242,3.075005054473877,-0.3347443044185638,#
0.8877372145652771,-8.535198211669922,3.1441688537597656,1.119072198867798,3.049349546432495,-0.3384093642234802,#
1.0193424224853516,-9.24825954437256,1.6031911373138428,0.6755970120429993,3.0566794872283936,-0.199136197566986,#
0.5694918036460876,-11.877972602844238,3.13220477104187,0.3225273489952087,3.214278221130371,0.0232121963053941,#
0.8853443264961243,-11.90668487548828,2.895315170288086,0.3555130958557129,3.3828721046447754,0.0513111688196659,#
0.8853443264961243,-11.90668487548828,2.895315170288086,0.96147358417511,3.4793858528137207,0.0109952501952648,#
0.5240281224250793,-10.231709480285645,2.225324869155884,1.5466653108596802,3.5013763904571533,-0.1014006435871124,#
0.1459621787071228,-9.93978500366211,2.1272192001342773,1.6602827310562134,3.5074849128723145,-0.2015795856714248,#
