accX,accY,accZ,gyrX,gyrY,gyrZ,annotation
9.329615592956545,-2.988635540008545,0.12921242415905,0.0195471122860908,-0.0109952501952648,-0.0183254163712263,#
9.274580955505373,-2.926422357559204,0.1244267746806144,0.0085518611595034,-0.0097735561430454,-0.0232121963053941,#
9.26740264892578,-3.012563943862915,0.1722832471132278,-0.0061084721237421,-0.007330167107284,-0.0244338884949684,#
9.33440113067627,-2.9934213161468506,0.1411765366792678,-0.0146603342145681,-0.0109952501952648,-0.0219905003905296,#
9.34157943725586,-3.0484561920166016,0.2129612118005752,-0.0207688063383102,-0.0134386392310261,-0.0183254163712263,#
9.34157943725586,-3.0484561920166016,0.2129612118005752,-0.0146603342145681,-0.0097735561430454,-0.0158820282667875,#
9.305686950683594,-3.0005996227264404,0.2560320198535919,-0.0085518611595034,-0.0097735561430454,-0.0146603342145681,#
9.422935485839844,-2.998206615447998,0.2225324809551239,0.0061084721237421,-0.0122169442474842,-0.0109952501952648,#
9.351150512695312,-3.0269205570220947,0.1866401582956314,0.0061084721237421,-0.0109952501952648,-0.0097735561430454,#
9.34157943725586,-3.019742012023926,0.2201396822929382,0.0061084721237421,-0.007330167107284,-0.007330167107284,#
9.34157943725586,-3.019742012023926,0.2201396822929382,-0.0024433890357613,-0.007330167107284,-0.0085518611595034,#
9.353544235229492,-3.036492109298706,0.2057827562093734,0.0012216945178806,-0.0097735561430454,-0.0085518611595034,#
9.26740264892578,-3.0077781677246094,0.1842473447322845,0.0085518611595034,-0.0061084721237421,-0.0109952501952648,#
9.365508079528809,-3.0652055740356445,0.1459621787071228,0.007330167107284,-0.0085518611595034,-0.0085518611595034,#
9.32004451751709,-3.0556347370147705,0.1627119481563568,0.007330167107284,-0.0122169442474842,-0.007330167107284,#
9.32004451751709,-3.0556347370147705,0.1627119481563568,0.0158820282667875,-0.0134386392310261,-0.0085518611595034,#
9.346364974975586,-2.940778970718384,0.1220339611172676,0.0219905003905296,-0.0097735561430454,-0.0122169442474842,#
9.28175926208496,-2.995814085006714,0.1052841916680336,0.0219905003905296,-0.0109952501952648,-0.0134386392310261,#
9.370293617248535,-2.967100143432617,0.12921242415905,0.0158820282667875,-0.0122169442474842,-0.0171037223190069,#
9.35832977294922,-2.995814085006714,0.1100698411464691,0.0134386392310261,-0.0122169442474842,-0.0183254163712263,#
9.375079154968262,-2.981456995010376,0.1339980661869049,0.0109952501952648,-0.0134386392310261,-0.0134386392310261,#
9.375079154968262,-2.981456995010376,0.1339980661869049,0.0146603342145681,-0.0158820282667875,-0.0109952501952648,#
9.382257461547852,-2.943171739578247,0.2009970992803573,0.0146603342145681,-0.0158820282667875,-0.0085518611595034,#
9.42772102355957,-2.9838497638702397,0.1579262912273407,0.0146603342145681,-0.0134386392310261,-0.007330167107284,#
9.372685432434082,-2.919243574142456,0.1483550071716308,0.0158820282667875,-0.0109952501952648,-0.0061084721237421,#
9.34875774383545,-2.931207656860352,0.1603191047906875,0.0146603342145681,-0.0097735561430454,-0.0048867780715227,#
9.34875774383545,-2.931207656860352,0.1603191047906875,0.007330167107284,-0.0097735561430454,-0.0012216945178806,#
9.408578872680664,-2.9479575157165527,0.1579262912273407,0.0012216945178806,-0.0109952501952648,-0.0012216945178806,#
9.35832977294922,-3.0101709365844727,0.1627119481563568,-0.0048867780715227,-0.007330167107284,-0.0024433890357613,#
9.327221870422363,-2.974278450012207,0.1842473447322845,-0.0048867780715227,-0.007330167107284,-0.0012216945178806,#
9.327221870422363,-2.950350284576416,0.1674975752830505,-0.0048867780715227,-0.0097735561430454,-0.0012216945178806,#
9.332008361816406,-2.8977081775665283,0.1794617027044296,-0.003665083553642,-0.0097735561430454,-0.0048867780715227,#
9.332008361816406,-2.8977081775665283,0.1794617027044296,-0.0048867780715227,-0.007330167107284,-0.0097735561430454,#
9.34157943725586,-2.9072794914245605,0.1746760606765747,-0.0085518611595034,-0.0061084721237421,-0.0109952501952648,#
9.336793899536133,-2.8929224014282227,0.1316052377223968,-0.0244338884949684,-0.0061084721237421,-0.0109952501952648,#
9.375079154968262,-2.9623143672943115,0.1962114423513412,-0.0378725305199623,-0.0109952501952648,-0.0085518611595034,#
9.32004451751709,-2.964707374572754,0.0837487876415252,-0.0366508327424526,-0.0061084721237421,-0.0109952501952648,#
9.32004451751709,-2.964707374572754,0.0837487876415252,-0.0293206684291362,-0.003665083553642,-0.0085518611595034,#
9.29611587524414,-3.0005996227264404,0.0957129001617431,-0.0256555844098329,-0.0048867780715227,-0.0061084721237421,#
9.430113792419434,-2.974278450012207,0.1435693651437759,-0.0256555844098329,-0.0085518611595034,-0.003665083553642,#
9.399007797241213,-2.9168508052825928,0.138783723115921,-0.0329857505857944,-0.0097735561430454,-0.003665083553642,#
9.33440113067627,-2.971885919570923,0.114855483174324,-0.0366508327424526,-0.007330167107284,-0.0048867780715227,#
9.33440113067627,-2.971885919570923,0.114855483174324,-0.040315918624401,-0.003665083553642,-0.007330167107284,#
9.377471923828123,-3.0245277881622314,0.1938186287879943,-0.0427593067288398,-0.0024433890357613,-0.0085518611595034,#
