accX,accY,accZ,gyrX,gyrY,gyrZ,annotation
1.1150553226470947,-4.3381876945495605,-1.7850456237792969,-0.0891837030649185,0.7000309228897095,-0.7525637745857239,#
8.173882484436035,4.436293125152588,-4.663610935211182,1.6786081790924072,-0.6108472347259521,-1.3072130680084229,#
14.68714427947998,-5.292923927307129,-6.525227069854736,0.0818535313010215,0.1612636744976043,-0.9736905097961426,#
9.803394317626951,-7.848458290100098,-3.0939197540283203,-0.5668662190437317,0.4080459475517273,-0.8405258059501648,#
17.36710548400879,0.5694918036460876,-2.641676187515259,0.8344173431396484,-0.4031591713428497,-1.1777135133743286,#
17.36710548400879,0.5694918036460876,-2.641676187515259,1.2168077230453491,-0.2431172132492065,-1.3096565008163452,#
16.835899353027344,3.369094133377075,-4.369294166564941,-0.0378725305199623,0.6658235192298889,-1.0702043771743774,#
13.92862033843994,2.909672498703003,-6.757331371307373,-1.0494356155395508,0.9150491952896118,-0.6536065340042114,#
14.622538566589355,4.510470867156982,-4.098905563354492,-1.1667182445526123,1.0616525411605835,-0.3982723951339721,#
14.53639793395996,5.92223596572876,-2.2947168350219727,-1.4159438610076904,1.2241379022598269,-0.0232121963053941,#
13.37109375,5.790630340576172,-0.7752745151519775,-1.288887619972229,1.0811996459960938,0.5131116509437561,#
13.37109375,5.790630340576172,-0.7752745151519775,-1.220472812652588,0.919935941696167,0.6927007436752319,#
12.55274772644043,6.022734642028809,-0.3373879790306091,-1.401283621788025,0.6670452356338501,1.0408836603164673,#
11.464014053344728,5.845665454864502,-0.1004985496401786,-1.706707239151001,0.6169556975364685,1.336533784866333,#
10.463812828063965,4.716253280639648,-0.0047856452874839,-2.224705696105957,0.6499415040016174,1.469698429107666,#
9.518648147583008,3.615554809570313,-0.0478564500808715,-2.7097182273864746,0.7660024166107178,1.7396929264068604,#
9.518648147583008,3.615554809570313,-0.0478564500808715,-2.8795340061187744,0.8564078211784363,1.8899613618850708,#
8.906085968017578,2.806780815124512,0.0861416235566139,-3.020028591156006,1.1044118404388428,2.1281917095184326,#
8.35573673248291,1.4189438819885254,0.1339980661869049,-2.91374135017395,1.4037269353866575,2.288233757019043,#
8.173882484436035,-0.0143569353967905,0.1076770275831222,-2.776911497116089,1.5637688636779783,2.354205369949341,#
8.049454689025879,0.5790630578994751,-0.2344966232776641,-2.563115119934082,1.8643057346343996,2.50813889503479,#
8.049454689025879,0.5790630578994751,-0.2344966232776641,-2.288233757019043,2.1220834255218506,2.5411245822906494,#
7.798208713531494,0.7441678047180176,-0.4570291042327881,-2.192941665649414,2.2149322032928467,2.4751532077789307,#
7.637890338897705,-0.4354937374591827,-0.9116654396057128,-1.8288766145706177,2.337101697921753,2.296785831451416,#
7.992027282714844,-1.5864413976669312,-1.5960125923156738,-1.7115939855575562,2.406738042831421,2.201493501663208,#
8.528019905090332,-1.4644075632095337,-1.8999011516571045,-1.6920467615127563,2.5240206718444824,1.9999139308929443,#
8.568697929382324,-0.882951557636261,-1.730010747909546,-1.8801878690719604,2.533794403076172,1.775122046470642,#
8.568697929382324,-0.882951557636261,-1.730010747909546,-1.926612138748169,2.3627572059631348,1.6920467615127563,#
7.822136878967285,-1.4787644147872925,-2.47896409034729,-1.7274760007858276,1.97181499004364,1.4196090698242188,#
7.22153902053833,-2.3162522315979004,-3.548555850982666,-1.640735745429993,1.6724997758865356,1.0787562131881714,#
6.592226982116699,-2.2947168350219727,-3.6370904445648193,-1.6871600151062012,1.549108624458313,0.926044464111328,#
6.039484024047852,-2.816352128982544,-3.259024381637573,-1.7812305688858032,1.2791141271591189,0.5961868762969971,#
6.039484024047852,-2.816352128982544,-3.259024381637573,-1.7824522256851196,0.8295305371284485,0.2907632887363434,#
6.147161483764648,-3.572484016418457,-2.421536445617676,-1.718924045562744,0.601073682308197,0.1795890927314758,#
6.544370174407959,-4.115654945373535,-1.4715858697891235,-1.4232741594314575,0.2284568697214126,-0.0097735561430454,#
6.63051176071167,-4.3142595291137695,-0.8374879360198975,-1.240019917488098,0.0806318372488021,-0.0842969194054603,#
6.386443614959717,-4.321437358856201,-0.3134597539901733,-0.7843278050422668,-0.1685938388109207,-0.2137965410947799,#
6.240481376647949,-4.058227062225342,0.0789631456136703,-0.3188622593879699,-0.4019374847412109,-0.3115321099758148,#
6.240481376647949,-4.058227062225342,0.0789631456136703,-0.0635281130671501,-0.4874561131000519,-0.3481829464435577,#
6.190232276916504,-4.039084434509277,0.5742774605751038,0.4508052766323089,-0.5754181146621704,-0.3542913794517517,#
6.199803352355957,-4.02472734451294,1.1748759746551514,0.8991671204566956,-0.624285876750946,-0.3017585575580597,#
6.458228588104248,-3.931407451629639,1.5026925802230835,1.087308049201965,-0.6267292499542236,-0.2687727808952331,#
6.671189785003662,-3.87876558303833,1.4931212663650513,1.4391560554504397,-0.6022953391075134,-0.1832541674375534,#
6.671189785003662,-3.87876558303833,1.4931212663650513,1.6248536109924316,-0.5595360994338989,-0.1417165547609329,#
6.776473522186279,-3.5820553302764893,1.5720844268798828,1.996248722076416,-0.4508052766323089,-0.0427593067288398,#
7.2813591957092285,-3.1657044887542725,1.9334007501602173,2.225927352905273,-0.4068242609500885,0.0085518611595034,#
8.202595710754395,-2.8809585571289062,2.4095723628997803,2.2747950553894043,-0.3958290219306946,0.0097735561430454,#
9.04726219177246,-2.756531953811645,3.046063184738159,2.2613565921783447,-0.2980934381484985,-0.0085518611595034,#
9.135796546936035,-2.7804601192474365,2.9168508052825928,2.1795029640197754,-0.1380514800548553,-0.0598630309104919,#
9.135796546936035,-2.7804601192474365,2.9168508052825928,2.080545663833618,-0.0623064190149307,-0.0745233595371246,#
8.757731437683105,-2.3090739250183105,2.4047868251800537,1.761683464050293,0.0171037223190069,-0.0842969194054603,#
8.74337387084961,-1.8376877307891848,2.244467735290528,1.5601038932800293,0.0061084721237421,-0.100178949534893,#
9.42772102355957,-1.7443678379058838,1.9740787744522093,1.0824213027954102,-0.0561979450285434,-0.1417165547609329,#
9.710074424743652,-1.7850456237792969,1.9453648328781128,0.5729747414588928,-0.0195471122860908,-0.1404948681592941,#
9.710074424743652,-1.7850456237792969,1.9453648328781128,0.3359659910202026,-0.0024433890357613,-0.1380514800548553,#
9.856036186218262,-1.84965181350708,2.100898265838623,-0.040315918624401,-0.0378725305199623,-0.1844758540391922,#
10.643275260925291,-2.122433662414551,2.4023938179016118,-0.1734806150197982,-0.1221694499254226,-0.2980934381484985,#
11.545370101928713,-2.543570280075073,2.4885356426239014,-0.1563768982887268,-0.1563768982887268,-0.3555130958557129,#
12.0335054397583,-2.691925525665283,2.4335007667541504,-0.0024433890357613,-0.1710372269153595,-0.4544703662395477,#
12.0335054397583,-2.691925525665283,2.4335007667541504,0.2040229737758636,-0.1575985848903656,-0.5326588153839111,#
12.256037712097168,-2.3976082801818848,1.9716858863830569,0.3249707520008087,-0.1649287492036819,-0.5717529654502869,#
13.294522285461426,-2.210968255996704,1.65583336353302,0.5070031881332397,-0.1771456897258758,-0.6487197875976562,#
14.048262596130373,-2.2157537937164307,1.6271194219589231,0.5668662190437317,-0.1160609796643257,-0.6572716236114502,#
12.351749420166016,-1.8831514120101929,1.8592231273651123,0.5754181146621704,0.1514901220798492,-0.5241069197654724,#
10.497312545776367,-1.3495519161224363,2.026720762252808,0.448361873626709,0.3078669905662536,-0.3054236173629761,#
10.497312545776367,-1.3495519161224363,2.026720762252808,0.3677300214767456,0.3200839459896087,-0.2137965410947799,#
9.607183456420898,-0.9044869542121888,2.0721843242645264,0.2199050188064575,0.2932066619396209,-0.0171037223190069,#
9.12383270263672,-0.8685945868492126,2.2372891902923584,0.1844758540391922,0.3139754831790924,0.1429382413625717,#
8.939584732055664,-1.1988041400909424,2.1655044555664062,0.2773246467113495,0.3286358118057251,0.2076880484819412,#
8.650053977966309,-1.5912269353866575,2.313859462738037,0.5766398310661316,0.3506263196468353,0.2528907656669616,#
8.650053977966309,-1.5912269353866575,2.313859462738037,0.6792621612548828,0.4068242609500885,0.2370087206363678,#
7.93699312210083,-1.7371891736984253,2.3330020904541016,0.7782194018363953,0.5021164417266846,0.1343863904476165,#
7.180860996246338,-2.0554347038269043,2.2229323387146,0.8576295375823975,0.5008947253227234,0.0146603342145681,#
6.597012042999268,-2.048256158828736,1.9764715433120728,0.8796200752258301,0.4703523814678192,-0.0280989725142717,#
6.362515449523926,-1.8927226066589355,1.6797614097595217,0.8441908955574036,0.3616215586662292,-0.0488677769899368,#
6.379265785217285,-1.8999011516571045,1.6151552200317385,0.6633800864219666,0.2712161839008331,-0.0219905003905296,#
6.379265785217285,-1.8999011516571045,1.6151552200317385,0.5583143830299377,0.2235700935125351,-0.0097735561430454,#
6.424728870391846,-2.2085752487182617,1.3950155973434448,0.4129327237606048,0.0830752253532409,-0.003665083553642,#
6.903293132781982,-2.53399920463562,0.9236294627189636,0.3249707520008087,-0.0415376126766204,0.0085518611595034,#
7.3675007820129395,-2.723031997680664,0.48574298620224,0.2895416021347046,-0.0989572554826736,0.0146603342145681,#
7.831708431243896,-3.141776323318481,0.1316052377223968,0.2809897363185882,-0.2272351831197738,0.0012216945178806,#
7.831708431243896,-3.141776323318481,0.1316052377223968,0.3310791850090027,-0.2846547961235046,-0.0122169442474842,#
8.130810737609863,-3.524627923965454,0.0765703245997428,0.5204418301582336,-0.4031591713428497,-0.0207688063383102,#
8.274380683898926,-3.601198196411133,0.2009970992803573,0.8319739699363708,-0.5668662190437317,-0.0134386392310261,#
7.925028324127197,-3.462414264678955,0.3397807776927948,1.0372185707092283,-0.6536065340042114,-0.0134386392310261,#
7.527820110321045,-3.426522016525269,0.4977070987224579,1.4635900259017944,-0.84541255235672,0.0378725305199623,#
8.300702095031738,-3.464807271957397,0.1890329867601394,1.875301003456116,-1.1251806020736694,0.0464243926107883,#
8.300702095031738,-3.464807271957397,0.1890329867601394,2.068328857421875,-1.2326897382736206,0.0586413368582725,#
9.384650230407717,-3.620340585708618,-0.3469592928886413,2.5765538215637207,-1.3621894121170044,0.069636583328247,#
10.305886268615724,-3.881158351898194,-0.8303093910217285,2.8502132892608643,-1.3634110689163208,0.0745233595371246,#
10.899307250976562,-3.730410575866699,-0.8135597109794617,3.3999757766723637,-1.3438639640808103,0.0635281130671501,#
11.16012477874756,-3.218346357345581,-1.0504491329193115,3.7994697093963614,-1.2705622911453247,0.0378725305199623,#
11.16012477874756,-3.218346357345581,-1.0504491329193115,3.899648904800415,-1.2033690214157104,0.0390942245721817,#
10.722238540649414,-2.7804601192474365,-1.373480200767517,3.8752150535583496,-0.9822423458099364,0.0904053896665573,#
9.245866775512695,-2.124826431274414,-1.7635102272033691,3.5416924953460693,-0.6450546979904175,0.2638860046863556,#
8.422735214233398,-1.5337992906570437,-2.7948169708251958,3.2814714908599854,-0.52655029296875,0.3518480062484741,#
10.07139015197754,-1.5050854682922363,-3.239881753921509,2.664515733718872,-0.5033381581306458,0.4288147687911987,#
10.07139015197754,-1.5050854682922363,-3.239881753921509,2.1477389335632324,-0.2480039745569229,0.4556920528411865,#
11.454442024230955,-2.179861307144165,-2.914458036422729,1.9681499004364011,-0.0904053896665573,0.4911211729049682,#
12.141182899475098,-2.6536402702331543,-2.139183282852173,1.81177282333374,0.0012216945178806,0.4446967840194702,#
12.145968437194824,-2.9216365814208984,-1.459621787071228,1.8007776737213137,0.0048867780715227,0.3701734542846679,#
12.129218101501465,-3.414557933807373,-1.392622709274292,1.7848955392837524,-0.1087308079004287,0.175924003124237,#
12.660425186157228,-3.7710886001586914,-1.674975872039795,1.6529526710510254,-0.3139754831790924,-0.0439810007810592,#
12.660425186157228,-3.7710886001586914,-1.674975872039795,1.5466653108596802,-0.3787252902984619,-0.1343863904476165,#
12.46660614013672,-3.73758864402771,-2.093719720840454,1.280335783958435,-0.365286648273468,-0.2553341388702392,#
11.19362449645996,-3.455235719680786,-1.938186287879944,1.0958600044250488,-0.287098228931427,-0.282211422920227,#
9.76271629333496,-3.548555850982666,-1.361515998840332,1.021336555480957,-0.2663294076919555,-0.2712161839008331,#
8.731410026550293,-3.5700912475585938,-0.6652047038078308,0.9370396137237548,-0.3005368411540985,-0.1905843466520309,#
8.731410026550293,-3.5700912475585938,-0.6652047038078308,0.9602518677711488,-0.3249707520008087,-0.1356080919504165,#
8.279166221618652,-3.76151704788208,-0.5814558863639832,1.0799779891967771,-0.3958290219306946,-0.1356080919504165,#
8.449056625366211,-3.3547375202178955,-0.5718846321105957,1.2583452463150024,-0.4813476204872131,0.1319430023431778,#
8.85105037689209,-3.194417953491211,-0.2344966232776641,1.347529053688049,-0.5143333673477173,0.1685938388109207,#
9.06401252746582,-3.328416109085083,-0.1052841916680336,1.5161229372024536,-0.5277720093727112,0.2064663618803024,#
8.925228118896484,-3.2159535884857178,-0.2057827562093734,1.7348061800003052,-0.5118899941444397,0.2186833024024963,#
8.925228118896484,-3.2159535884857178,-0.2057827562093734,1.8288766145706177,-0.4911211729049682,0.2321219593286514,#
9.035298347473145,-2.825923442840576,-0.4809573292732239,1.875301003456116,-0.4569137394428253,0.2455605864524841,#
9.30329418182373,-2.4598214626312256,-0.7968099117279053,1.8484238386154173,-0.3946073353290558,0.2260134816169738,#
9.827322006225586,-2.249253273010254,-0.6843472719192505,1.7897825241088867,-0.3689517080783844,0.2223483920097351,#
